# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 11 04:41:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Attention: photometry includes extinction of Av=0.19, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0015467 -1.00000 9.90309 0.9398831725 2.4593997392    0.874  1.969  3.7085  2.196    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.328e-01 2.655e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 1.629e-03 -0.153 1.073 0.741 0.304 0.027 -0.181 -0.648 -0.715
0.0015467 -1.00000 9.90309 0.9398932457 2.4594021709    0.874  2.009  3.7041  2.139    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.328e-01 2.655e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 1.629e-03 -0.253 1.009 0.666 0.219 -0.063 -0.275 -0.750 -0.818
0.0015467 -1.00000 9.90309 0.9398978353 2.4594032789    0.874  2.049  3.6999  2.082    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.328e-01 2.655e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 1.629e-03 -0.353 0.943 0.591 0.134 -0.154 -0.369 -0.852 -0.921
0.0015467 -1.00000 9.90309 0.9399001598 2.4594038401    0.874  2.086  3.6963  2.031    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.328e-01 2.655e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 1.629e-03 -0.445 0.882 0.521 0.056 -0.237 -0.455 -0.944 -1.015
0.0015467 -1.00000 9.90309 0.9399004579 2.4594039120    0.874  2.092  3.6958  2.023    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -8.09e-10      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.030e-03 -0.459 0.873 0.511 0.044 -0.249 -0.468 -0.958 -1.029
0.0015467 -1.00000 9.90309 0.9399016500 2.4594041998    0.874  2.122  3.6930  1.982    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-10      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.030e-03 -0.535 0.822 0.453 -0.020 -0.318 -0.539 -1.034 -1.106
0.0015467 -1.00000 9.90309 0.9399030805 2.4594045451    0.874  2.158  3.6897  1.932    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.030e-03 -0.626 0.761 0.384 -0.098 -0.400 -0.624 -1.126 -1.199
0.0015467 -1.00000 9.90309 0.9399044514 2.4594048760    0.874  2.186  3.6873  1.895    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.030e-03 -0.695 0.716 0.333 -0.155 -0.462 -0.687 -1.194 -1.268
0.0015467 -1.00000 9.90309 0.9399058223 2.4594052070    0.874  2.205  3.6856  1.869    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.030e-03 -0.743 0.685 0.297 -0.195 -0.504 -0.731 -1.241 -1.316
0.0015467 -1.00000 9.90309 0.9399080276 2.4594057393    0.874  2.211  3.6852  1.861    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.030e-03 -0.757 0.677 0.287 -0.207 -0.517 -0.745 -1.255 -1.330
0.0015467 -1.00000 9.90309 0.9399117231 2.4594066314    0.874  2.203  3.6859  1.872    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -0.737 0.689 0.301 -0.190 -0.499 -0.726 -1.235 -1.310
0.0015467 -1.00000 9.90309 0.9399163127 2.4594077393    0.873  2.198  3.6863  1.879    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -0.724 0.697 0.311 -0.180 -0.488 -0.714 -1.223 -1.297
0.0015467 -1.00000 9.90309 0.9399475455 2.4594152784    0.872  2.184  3.6875  1.897    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-09      0.00 7.328e-01 2.641e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -0.690 0.720 0.337 -0.150 -0.456 -0.682 -1.188 -1.262
0.0015467 -1.00000 9.90309 0.9399779439 2.4594226155    0.871  2.206  3.6855  1.867    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -0.744 0.686 0.297 -0.195 -0.505 -0.732 -1.242 -1.317
0.0015467 -1.00000 9.90309 0.9400081038 2.4594298946    0.870  2.247  3.6819  1.810    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -0.846 0.626 0.222 -0.284 -0.600 -0.831 -1.346 -1.422
0.0015467 -1.00000 9.90309 0.9400368929 2.4594368422    0.868  2.299  3.6773  1.739    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -0.977 0.554 0.130 -0.395 -0.719 -0.956 -1.478 -1.556
0.0015467 -1.00000 9.90309 0.9400624633 2.4594430127    0.866  2.344  3.6734  1.677    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.029e-03 -1.090 0.492 0.051 -0.491 -0.823 -1.063 -1.593 -1.671
0.0015467 -1.00000 9.90309 0.9400850534 2.4594484637    0.863  2.387  3.6697  1.618    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.026e-03 -1.198 0.436 -0.023 -0.580 -0.920 -1.165 -1.700 -1.780
0.0015467 -1.00000 9.90309 0.9401046634 2.4594531954    0.860  2.429  3.6662  1.561    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -5.55e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.026e-04 7.125e-04 -1.000 3.015e-03 -1.302 0.386 -0.092 -0.665 -1.012 -1.261 -1.803 -1.884
0.0015467 -1.00000 9.90309 0.9401217699 2.4594573228    0.857  2.469  3.6627  1.505    7  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-09      0.00 7.328e-01 2.642e-01 2.624e-04 1.027e-04 7.125e-04 -1.000 2.997e-03 -1.403 0.338 -0.158 -0.747 -1.101 -1.355 -1.902 -1.984
0.0015467 -1.00000 9.90309 0.9401369691 2.4594609898    0.854  2.509  3.6593  1.450    7  0.000  0.491     7.62     5.95     4.21     3.25     2.63  3 -8.76e-09      0.00 7.328e-01 2.642e-01 2.623e-04 1.027e-04 7.125e-04 -1.000 2.991e-03 -1.502 0.297 -0.219 -0.825 -1.188 -1.446 -1.999 -2.083
0.0015467 -1.00000 9.90309 0.9401505589 2.4594642685    0.850  2.548  3.6559  1.395    7  0.000  0.490     8.55     6.56     4.63     3.58     2.90  3 -1.09e-08      0.00 7.328e-01 2.642e-01 2.620e-04 1.028e-04 7.125e-04 -1.000 2.990e-03 -1.601 0.256 -0.278 -0.898 -1.269 -1.531 -2.093 -2.178
0.0015467 -1.00000 9.90309 0.9401631355 2.4594673026    0.846  2.588  3.6507  1.332    7  0.000  0.488     9.74     7.34     5.15     3.99     3.23  3 -1.38e-08      0.00 7.328e-01 2.642e-01 2.611e-04 1.034e-04 7.125e-04 -1.000 2.954e-03 -1.700 0.233 -0.321 -0.959 -1.341 -1.609 -2.183 -2.270
0.0015467 -1.00000 9.90309 0.9401689768 2.4594687118    0.843  2.608  3.6471  1.296    7  0.000  0.487    10.49     7.82     5.47     4.24     3.44  3 -1.56e-08      0.00 7.328e-01 2.643e-01 2.603e-04 1.042e-04 7.125e-04 -1.000 2.936e-03 -1.750 0.237 -0.330 -0.979 -1.370 -1.641 -2.224 -2.313
0.0015467 -1.00000 9.90309 0.9401800036 2.4594713719    0.838  2.648  3.6415  1.231    7  0.000  0.482    12.01     8.79     6.12     4.75     3.85  3 -1.97e-08      0.00 7.328e-01 2.643e-01 2.580e-04 1.066e-04 7.125e-04 -1.000 2.910e-03 -1.850 0.225 -0.364 -1.032 -1.436 -1.713 -2.311 -2.403
0.0015467 -1.00000 9.90309 0.9401903152 2.4594738594    0.831  2.687  3.6381  1.175    7  0.000  0.477    13.49     9.70     6.72     5.23     4.24  3 -2.46e-08      0.00 7.328e-01 2.643e-01 2.553e-04 1.098e-04 7.125e-04 -1.000 2.888e-03 -1.948 0.183 -0.420 -1.101 -1.513 -1.795 -2.402 -2.495
0.0015467 -1.00000 9.90309 0.9402002692 2.4594762606    0.824  2.726  3.6347  1.118    7  0.000  0.472    15.17    10.73     7.40     5.77     4.68  2  -3.1e-08      0.00 7.328e-01 2.643e-01 2.526e-04 1.131e-04 7.125e-04 -1.000 2.878e-03 -2.046 0.145 -0.473 -1.167 -1.588 -1.874 -2.491 -2.586
0.0015467 -1.00000 9.90309 0.9402099252 2.4594785898    0.814  2.766  3.6312  1.059    7  0.000  0.467    17.13    11.90     8.17     6.38     5.17  2 -3.93e-08      0.00 7.328e-01 2.644e-01 2.502e-04 1.161e-04 7.125e-04 -1.000 2.863e-03 -2.145 0.109 -0.525 -1.233 -1.663 -1.953 -2.581 -2.678
0.0015467 -1.00000 9.90309 0.9402186275 2.4594806890    0.803  2.804  3.6276  1.001    7  0.000  0.463    19.30    13.17     9.00     7.04     5.71  2 -4.94e-08      0.00 7.327e-01 2.644e-01 2.481e-04 1.186e-04 7.125e-04 -1.000 2.857e-03 -2.240 0.080 -0.570 -1.292 -1.732 -2.027 -2.665 -2.765
0.0015467 -1.00000 9.90309 0.9402273893 2.4594828025    0.789  2.843  3.6238  0.939    7  0.000  0.459    21.90    14.67     9.96     7.82     6.34  2 -6.35e-08      0.00 7.327e-01 2.645e-01 2.462e-04 1.210e-04 7.125e-04 -1.000 2.852e-03 -2.338 0.062 -0.608 -1.347 -1.800 -2.100 -2.751 -2.853
0.0015467 -1.00000 9.90309 0.9402357936 2.4594848296    0.772  2.883  3.6199  0.874    7  0.000  0.456    25.01    16.41    11.09     8.72     7.07  2 -8.28e-08      0.00 7.326e-01 2.645e-01 2.445e-04 1.231e-04 7.125e-04 -1.000 2.845e-03 -2.438 0.045 -0.645 -1.402 -1.868 -2.173 -2.839 -2.943
0.0015467 -1.00000 9.90309 0.9402428865 2.4594865405    0.753  2.922  3.6161  0.809    7  0.000  0.453    28.50    18.32    12.31     9.70     7.87  1 -1.07e-07      0.00 7.326e-01 2.646e-01 2.431e-04 1.248e-04 7.124e-04 -1.000 2.821e-03 -2.535 0.032 -0.677 -1.453 -1.932 -2.243 -2.922 -3.029
0.0015467 -1.00000 9.90309 0.9402480125 2.4594877768    0.737  2.956  3.6128  0.752    7  0.000  0.451    32.00    20.20    13.50    10.67     8.65  1 -1.35e-07      0.00 7.325e-01 2.646e-01 2.420e-04 1.261e-04 7.124e-04 -1.000 2.828e-03 -2.620 0.021 -0.706 -1.497 -1.988 -2.304 -2.996 -3.105
0.0015467 -1.00000 9.90309 0.9402520061 2.4594887401    0.719  2.990  3.6095  0.695    7  0.000  0.450    35.96    22.26    14.81    11.73     9.51  1 -1.72e-07      0.00 7.325e-01 2.647e-01 2.411e-04 1.273e-04 7.123e-04 -1.000 2.825e-03 -2.704 0.010 -0.734 -1.541 -2.044 -2.364 -3.069 -3.180
0.0015467 -1.00000 9.90309 0.9402559996 2.4594897033    0.697  3.027  3.6060  0.630    7  0.000  0.448    41.01    24.83    16.42    13.04    10.58  1 -2.25e-07      0.00 7.325e-01 2.647e-01 2.402e-04 1.285e-04 7.122e-04 -1.000 2.804e-03 -2.798 0.003 -0.762 -1.587 -2.102 -2.429 -3.149 -3.262
0.0015467 -1.00000 9.90309 0.9402593374 2.4594905083    0.672  3.062  3.6031  0.568    7  0.000  0.447    46.56    27.55    18.12    14.43    11.71  1 -2.97e-07      0.00 7.324e-01 2.648e-01 2.395e-04 1.293e-04 7.121e-04 -1.000 2.813e-03 -2.885 -0.007 -0.789 -1.631 -2.159 -2.490 -3.224 -3.339
0.0015467 -1.00000 9.90309 0.9402624369 2.4594912559    0.642  3.096  3.6007  0.504    7  0.000  0.446    52.93    30.55    19.99    15.97    12.95  1 -4.01e-07      0.00 7.324e-01 2.648e-01 2.389e-04 1.300e-04 7.120e-04 -1.000 2.824e-03 -2.971 -0.024 -0.825 -1.682 -2.220 -2.556 -3.300 -3.418
0.0015467 -1.00000 9.90309 0.9402654767 2.4594919891    0.603  3.134  3.6007  0.439    7  0.000  0.445    60.15    33.78    21.97    17.62    14.29  1 -5.77e-07      0.00 7.324e-01 2.648e-01 2.384e-04 1.307e-04 7.118e-04 -1.000 2.817e-03 -3.064 -0.076 -0.892 -1.760 -2.306 -2.643 -3.393 -3.511
0.0015467 -1.00000 9.90309 0.9402662516 2.4594921759    0.589  3.123  3.6045  0.455    7  0.000  0.445    57.94    32.65    21.25    17.05    13.82  1 -5.92e-07      0.00 7.324e-01 2.648e-01 2.381e-04 1.311e-04 7.117e-04 -1.000 2.785e-03 -3.037 -0.123 -0.925 -1.780 -2.314 -2.647 -3.382 -3.498
0.0015467 -1.00000 9.90309 0.9402663112 2.4594921903    0.588  3.120  3.6050  0.459    7  0.000  0.445    57.45    32.41    21.10    16.93    13.72  1 -5.88e-07      0.00 7.324e-01 2.648e-01 2.381e-04 1.311e-04 7.117e-04 -1.000 2.784e-03 -3.031 -0.127 -0.927 -1.780 -2.312 -2.644 -3.378 -3.493
0.0015467 -1.00000 9.90309 0.9402663708 2.4594922047    0.586  3.117  3.6056  0.464    7  0.000  0.445    56.79    32.09    20.90    16.77    13.59  1 -5.81e-07      0.00 7.324e-01 2.648e-01 2.381e-04 1.311e-04 7.117e-04 -1.000 2.784e-03 -3.021 -0.131 -0.928 -1.778 -2.308 -2.640 -3.371 -3.486
0.0015467 -1.00000 9.90309 0.9402664900 2.4594922334    0.585  3.115  3.6060  0.467    7  0.000  0.444    56.46    31.93    20.80    16.69    13.53  1  -5.8e-07      0.00 7.324e-01 2.648e-01 2.381e-04 1.311e-04 7.117e-04 -1.000 2.783e-03 -3.017 -0.135 -0.930 -1.779 -2.308 -2.639 -3.368 -3.483
0.0015467 -1.00000 9.90309 0.9402666092 2.4594922622    0.583  3.125  3.6056  0.453    7  0.000  0.444    58.07    32.67    21.26    17.06    13.83  1 -6.15e-07      0.00 7.324e-01 2.649e-01 2.381e-04 1.312e-04 7.117e-04 -1.000 2.782e-03 -3.042 -0.146 -0.945 -1.797 -2.328 -2.660 -3.392 -3.506
0.0015467 -1.00000 9.90309 0.9402668476 2.4594923197    0.579  3.140  3.6050  0.433    7  0.000  0.444    60.63    33.84    21.99    17.66    14.32  1 -6.72e-07      0.00 7.324e-01 2.649e-01 2.380e-04 1.312e-04 7.117e-04 -1.000 2.782e-03 -3.080 -0.159 -0.965 -1.822 -2.358 -2.691 -3.427 -3.542
0.0015467 -1.00000 9.90309 0.9402670264 2.4594923628    0.576  3.152  3.6045  0.416    7  0.000  0.444    62.76    34.81    22.58    18.15    14.71  1 -7.21e-07      0.00 7.324e-01 2.649e-01 2.380e-04 1.312e-04 7.117e-04 -1.000 2.781e-03 -3.110 -0.171 -0.981 -1.843 -2.381 -2.716 -3.455 -3.570
0.0015467 -1.00000 9.90309 0.9402673244 2.4594924347    0.570  3.170  3.6041  0.392    7  0.000  0.444    66.02    36.27    23.48    18.89    15.31  1 -8.05e-07      0.00 7.324e-01 2.649e-01 2.380e-04 1.313e-04 7.117e-04 -1.000 2.781e-03 -3.155 -0.192 -1.009 -1.876 -2.419 -2.755 -3.498 -3.614
0.0015467 -1.00000 9.90309 0.9402676821 2.4594925210    0.560  3.187  3.6083  0.384    7  0.000  0.444    66.96    36.61    23.68    19.07    15.46  0 -9.12e-07      0.00 7.323e-01 2.649e-01 2.376e-04 1.317e-04 7.115e-04 -1.000 2.800e-03 -3.197 -0.300 -1.108 -1.964 -2.497 -2.829 -3.557 -3.671
0.0015467 -1.00000 9.90309 0.9402681589 2.4594926360    0.545  3.202  3.6200  0.404    7  0.000  0.444    63.89    35.08    22.72    18.30    14.83  0 -1.04e-06      0.00 7.323e-01 2.649e-01 2.374e-04 1.321e-04 7.114e-04 -1.000 2.791e-03 -3.236 -0.544 -1.315 -2.135 -2.636 -2.956 -3.644 -3.750
0.0015467 -1.00000 9.90309 0.9402683973 2.4594926935    0.537  3.213  3.6280  0.420    7  0.000  0.443    61.67    34.00    22.05    17.76    14.39  0 -1.12e-06      0.00 7.323e-01 2.649e-01 2.372e-04 1.323e-04 7.113e-04 -1.000 2.781e-03 -3.262 -0.703 -1.448 -2.244 -2.724 -3.036 -3.700 -3.801
0.0015467 -1.00000 9.90309 0.9402685165 2.4594927222    0.526  3.221  3.6339  0.425    7  0.000  0.443    60.71    33.47    21.71    17.49    14.17  0 -1.18e-06      0.00 7.323e-01 2.649e-01 2.371e-04 1.326e-04 7.112e-04 -1.000 2.773e-03 -3.283 -0.815 -1.540 -2.319 -2.785 -3.092 -3.740 -3.837
0.0015467 -1.00000 9.90309 1.0965409279 2.4910964848    0.544 -9.999  3.7439  7.946    9  0.545  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.252e-01 2.732e-01 2.244e-04 1.654e-04 7.173e-04 -1.000 1.584e-03 29.767 30.796 30.512 30.121 29.872 29.679 29.256 29.200
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0015467 -1.00000 9.95424 0.0900000036 1.0816895926    0.090 -3.240  3.4436  5.359    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-17      0.00 7.455e-01 2.529e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.871 18.918 17.790 16.872 15.884 15.516 12.929 12.576
0.0015467 -1.00000 9.95424 0.0980244949 1.1543891887    0.098 -3.047  3.4709  5.312    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.97e-17      0.00 7.447e-01 2.536e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.387 17.499 16.552 15.580 14.740 14.372 12.271 11.988
0.0015467 -1.00000 9.95424 0.1000000015 1.1711064122    0.100 -3.001  3.4773  5.301    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-17      0.00 7.445e-01 2.538e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.274 17.188 16.276 15.293 14.486 14.118 12.123 11.854
0.0015467 -1.00000 9.95424 0.1070416123 1.2273724433    0.107 -2.896  3.4897  5.275    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-16      0.00 7.440e-01 2.544e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.011 16.555 15.705 14.706 13.955 13.586 11.798 11.556
0.0015467 -1.00000 9.95424 0.1200000048 1.3193154741    0.120 -2.720  3.5106  5.232    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.431e-01 2.553e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.571 15.572 14.807 13.816 13.134 12.765 11.273 11.067
0.0015467 -1.00000 9.95424 0.1400000006 1.4384526719    0.140 -2.536  3.5284  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-16      0.00 7.418e-01 2.565e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.110 14.711 14.006 13.050 12.404 12.037 10.755 10.575
0.0015467 -1.00000 9.95424 0.1599999964 1.5372931554    0.160 -2.396  3.5397  5.149    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-16      0.00 7.408e-01 2.575e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 10.760 14.136 13.465 12.541 11.911 11.547 10.376 10.209
0.0015467 -1.00000 9.95424 0.2000000179 1.6938791367    0.200 -2.179  3.5544  5.087    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-16      0.00 7.395e-01 2.589e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 10.217 13.325 12.694 11.815 11.204 10.843 9.800 9.649
0.0015467 -1.00000 9.95424 0.2500000000 1.8403257998    0.250 -1.974  3.5660  5.026    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.98e-16      0.00 7.390e-01 2.594e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.704 12.620 12.016 11.175 10.577 10.220 9.267 9.127
0.0015467 -1.00000 9.95424 0.3000000417 1.9529140366    0.300 -1.814  3.5748  4.980    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-16      0.00 7.390e-01 2.593e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.304 12.087 11.503 10.688 10.102 9.749 8.854 8.722
0.0015467 -1.00000 9.95424 0.3499999940 2.0434174644    0.350 -1.681  3.5820  4.943    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-15      0.00 7.466e-01 2.518e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.972 11.651 11.082 10.289 9.715 9.366 8.512 8.385
0.0015467 -1.00000 9.95424 0.3588750362 2.0577282177    0.359 -1.652  3.5841  4.934    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-15      0.00 7.467e-01 2.517e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.901 11.552 10.987 10.200 9.630 9.282 8.439 8.313
0.0015467 -1.00000 9.95424 0.4000000060 2.1185024399    0.400 -1.529  3.5931  4.894    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.593 11.122 10.576 9.816 9.263 8.922 8.121 8.002
0.0015467 -1.00000 9.95424 0.4499999881 2.1822809009    0.450 -1.355  3.6094  4.836    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.158 10.473 9.962 9.251 8.735 8.407 7.670 7.560
0.0015467 -1.00000 9.95424 0.5000000000 2.2374541529    0.500 -1.159  3.6349  4.788    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.668 9.667 9.210 8.573 8.118 7.815 7.164 7.068
0.0015467 -1.00000 9.95424 0.5500000715 2.2836583126    0.550 -0.945  3.6669  4.743    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-15      0.00 7.730e-01 2.255e-01 2.650e-04 7.154e-05 6.490e-04 -1.000 1.466e-03 7.133 8.748 8.355 7.812 7.436 7.170 6.615 6.534
0.0015467 -1.00000 9.95424 0.6000000238 2.3211213258    0.600 -0.750  3.6958  4.701    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-14      0.00 7.789e-01 2.196e-01 2.593e-04 7.000e-05 6.353e-04 -1.000 1.439e-03 6.644 7.988 7.635 7.160 6.845 6.612 6.120 6.050
0.0015467 -1.00000 9.95424 0.6204923391 2.3344846339    0.620 -0.669  3.7085  4.686    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.816e-01 2.170e-01 2.565e-04 6.927e-05 6.288e-04 -1.000 1.408e-03 6.443 7.691 7.355 6.904 6.611 6.391 5.921 5.856
0.0015467 -1.00000 9.95424 0.6430402398 2.3480624830    0.643 -0.581  3.7223  4.668    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-14      0.00 7.847e-01 2.139e-01 2.534e-04 6.843e-05 6.212e-04 -1.000 1.401e-03 6.223 7.378 7.062 6.638 6.365 6.157 5.710 5.649
0.0015467 -1.00000 9.95424 0.6499999762 2.3520353107    0.650 -0.554  3.7265  4.663    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-14      0.00 7.857e-01 2.129e-01 2.524e-04 6.817e-05 6.188e-04 -1.000 1.435e-03 6.155 7.284 6.975 6.558 6.290 6.086 5.646 5.586
0.0015467 -1.00000 9.95424 0.6621553302 2.3587441504    0.662 -0.507  3.7333  4.651    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-14      0.00 7.877e-01 2.109e-01 2.503e-04 6.763e-05 6.140e-04 -1.000 1.413e-03 6.038 7.126 6.828 6.423 6.164 5.965 5.535 5.477
0.0015467 -1.00000 9.95424 0.6813820601 2.3687959127    0.681 -0.433  3.7436  4.631    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-14      0.00 7.912e-01 2.074e-01 2.470e-04 6.674e-05 6.061e-04 -1.000 1.391e-03 5.852 6.883 6.601 6.214 5.968 5.776 5.362 5.308
0.0015467 -1.00000 9.95424 0.6985179186 2.3772203288    0.698 -0.367  3.7525  4.611    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-14      0.00 7.944e-01 2.042e-01 2.439e-04 6.591e-05 5.987e-04 -1.000 1.379e-03 5.687 6.670 6.403 6.031 5.796 5.611 5.212 5.160
